,ID,output
134,12305,1.6121363177894774e+17
135,11774,3.393684533585042e+17
136,17234,7.14350467171628e+17
137,11124,4.668307536517213e+17
138,19525,4824939408609670.0
139,17843,1.4746086674350968e+18
140,11802,2.399329133336165e+16
141,16368,2.1796613508039478e+18
142,10820,506840074894.22797
143,18236,665364148076193.2
144,17090,4356856422744567.0
145,14379,514580216276385.06
146,14408,326161638792381.6
147,15492,6.860941122669472e+16
148,19092,3.195226713935632e+19
149,18976,1733436691418673.5
150,16118,1.3711744865145582e+16
151,17879,6658779559333268.0
152,14949,2.277722211248767e+17
153,15327,1.5413734116538214e+18
154,10869,6.077033996547995e+18
155,16950,52640799176105.62
156,10721,5.23830162775873e+18
157,11594,7.424286117996014e+17
158,13900,43215716979202.375
159,14986,3.5269206775564222e+19
160,11632,1.2110765482303268e+16
161,19763,1.1585265985318814e+17
162,19276,1.0573473463823892e+16
163,18387,6.8644402528733096e+16
164,10534,1.595438497325295e+18
165,12128,8579947325413892.0
166,13405,16538842749283.404
167,12615,1.159077961977834e+17
168,18442,1.9381696905893655e+19
169,17955,2.3390892291224523e+19
170,10249,6.300923518538732e+18
171,12732,4.479745602147994e+16
172,16720,4212038864831747.5
173,18599,5.513525166815244e+16
174,15789,2.3156858302038772e+16
175,11810,3419578578263650.5
176,12544,2.0907548801593462e+18
177,19259,276942587501.7548
178,10291,1.6358754482480514e+16
179,10226,1506766781839911.0
180,11705,3053412832516871.0
181,10503,4.645741059925246e+18
182,10093,4895425582459.296
183,19939,5526376651210202.0
184,17187,1.0758908789925691e+19
185,16503,590324264547224.2
186,18432,1.5532823096662954e+16
187,11641,2.1542418972523756e+16
188,11488,4700817704389470.0
189,16275,2.5907273290957935e+19
190,16969,414286734992897.2
191,16381,2.3026983455173373e+17
192,13228,4.672301291186461e+18
193,11833,967370495138.0564
194,19496,2.7674953058790436e+16
195,14659,6975466517513.468
196,17264,2.2057105026597933e+17
197,16554,8.073946750774175e+17
198,10400,1.216724779125245e+16
199,10719,5934157627379999.0
200,13561,1.383203579339038e+19
201,14415,5.836649689040111e+17
202,13269,258602683393.3534
203,14857,1180095716137154.8
204,18444,279725739686569.53
205,19781,257482574132235.62
206,12760,4.900972312317303e+16
207,14610,4.020111009269196e+17
208,12850,1263733650554245.8
209,15337,2.7907023653697844e+16
210,15795,1.0819387307836649e+20
211,10759,1831485741514602.5
212,12163,2.761877283145061e+16
213,19809,2131865939751194.8
214,12269,3.4542650274907136e+18
215,15668,80222260960.802
216,13682,1931845769647835.5
217,19972,6375182280380975.0
218,18844,293389683501917.3
219,19940,2.442930265738427e+18
220,17450,2.07580257648757e+18
221,16187,10371055919.187687
222,18757,2.1171860497673066e+17
223,17596,1365505331297364.0
224,14471,3.583798057402855e+16
225,15547,1.0260983479355738e+18
226,15528,1.3362167097291189e+17
227,19582,5234737672671.895
228,15654,4.1794814140585467e+18
229,16405,4.791276132006194e+16
230,14234,5.127122700062175e+17
231,10123,3.89750435043945e+16
232,18630,5.990394539549957e+17
233,13091,7768501194790.212
234,16896,3.2163917810628966e+18
235,12612,3525681142318.945
236,10479,8.810960769462926e+18
237,13977,202952658081401.12
238,11186,1.645704135784903e+16
239,15766,3.619135075611102e+17
240,17315,1.582736189662112e+17
241,12461,1264699736819994.8
242,10886,1.569412774004634e+19
243,17123,9265309318986172.0
244,13951,6.521627565379442e+17
245,11191,588196250148808.9
246,12115,320502657719303.0
247,18754,753570542151528.0
248,16720,14528110212278.604
249,17938,66452035299182.875
250,17046,7.274378810682542e+16
251,17856,3.80553934949098e+17
252,19217,5.443387114328679e+16
253,13758,4.1117230901751276e+18
254,18423,6.144925331816927e+17
255,13901,4154261645935914.5
256,19741,1.2708494996295333e+17
257,15122,1.3935209289465747e+19
258,12268,6.957887861362802e+17
259,11702,2.2817645731007867e+18
260,17483,733945086858709.5
261,16206,40855095281511.414
262,10407,2.7542523202749076e+18
263,12709,451866810062440.0
264,14405,1311794380.8526773
265,14044,1.0620610332755912e+18
266,11590,6.487350813804064e+19
267,11753,2.213557173281336e+16
268,17426,4.806896126613497e+18
269,14295,1.3280563015603883e+20
270,16448,150699314804230.38
271,15559,3907629818333150.0
272,12336,2.6093719416854124e+16
273,10046,627799079036.3595
274,12545,1.5205787193047522e+16
275,10859,9370137070429418.0
276,19543,1.0788399735529646e+17
277,16823,7.767333282792824e+16
278,16162,9.955070442260069e+16
279,10728,1.0950931264529428e+18
280,10154,2.2139494114498272e+17
281,12341,5216684627514610.0
282,19110,9.585183310223712e+16
283,11365,6.387217094578875e+17
284,17373,2.9998855708254264e+18
285,13383,186150761213.3243
286,11120,4.0058707300610913e+18
287,17993,8173647889570150.0
288,16528,156076314245480.25
289,11078,2.146606911753817e+16
290,12271,18413525267208.082
291,15111,1.2739548102168144e+16
292,15879,1.1358643423135358e+17
293,11885,4150816946320.1807
294,19254,247709028753619.56
295,16120,9118973968611.193
296,15127,5864350327831.884
297,10476,2.4208355920364424e+16
298,16485,6.115168959446883e+17
299,11249,3.727134830903097e+18
300,10884,35182826904655.836
301,10741,5.215148651046342e+19
302,18741,1.5450187370844692e+16
303,19098,1.1988751355932064e+17
304,11519,1.1806107926860984e+19
305,17002,1559066530099165.0
306,17735,2993179063117097.5
307,13508,2810357075568374.0
308,18795,1.0814889206518988e+18
309,18584,5.671343546945023e+16
310,18539,2121369159083.0303
311,15543,896108505047.6414
312,18119,7.005003620218804e+17
313,15105,7.617705217127729e+17
314,11130,1.5490735039928474e+18
315,19692,1.354632223051032e+17
316,17108,574707503773.2455
317,14140,3656233792.8264074
318,19459,6.825228751519824e+19
319,10271,11340259632969.81
320,16911,2.1954127078552338e+18
321,11908,1.1462570726420642e+17
322,18188,1422254659044624.0
323,15437,232028980719529.97
324,19099,6.695348453529123e+17
325,19249,2.5906593999743443e+17
326,13516,111102228840345.23
327,11327,191047904056808.4
328,17948,3.7419058227038746e+17
329,10030,6.979018572282525e+16
330,10454,5280996081701937.0
331,17504,4947912079718727.0
332,10146,6.06129967246847e+18
333,15849,9.078758939717229e+16
334,17726,521153624260471.1
335,12843,7946321032836847.0
336,12793,6821781005706607.0
337,11870,7.409716799397237e+16
338,19026,1311885893939.9116
339,14839,6.833126208529174e+19
340,13444,1.5787371511011232e+16
341,18326,8.681939601131057e+17
342,12948,3.7879073804423967e+18
343,13607,1212553252591197.2
344,18272,16269448136049.955
345,15930,1.1112342497630704e+16
346,14882,164683048.93617377
347,18743,4258518485476302.0
348,17585,130964441725822.25
349,18887,263824293364068.5
350,18705,555084784087064.56
351,14082,1.1467529759700015e+19
352,18181,1.2840804379366514e+17
353,18795,39564175672.15598
354,12149,7.230584713422563e+17
355,13536,248734420014268.28
356,19376,1.7803008707721126e+17
357,15153,503192608636274.94
358,15588,6.371727982809574e+19
359,19790,41229697588213.1
360,15866,83714458.75970767
361,11990,5.094920796270802e+18
362,13641,1.4327737734390334e+16
363,17185,1.4704073013005872e+17
364,17071,3.370461163039066e+18
365,15929,701256516602768.1
366,10368,8613929361726907.0
367,14135,3289804444075285.5
368,15541,4.258744080865664e+17
369,13330,27310713276337.07
370,11137,4.172101584327e+19
371,18162,142177483034.96115
372,16416,4505390574.478456
373,17523,1188122944523430.2
374,14318,1.5867747109633636e+19
375,14774,132315724940834.47
376,11447,67451905916290.14
377,18142,2.0320515344462576e+16
378,18356,719129920656727.2
379,12277,6.508311540121432e+16
380,18570,7.05344625371941e+17
381,18457,3083343243699.3843
382,10962,5588354192934.29
383,14796,9.906492135943315e+17
384,12019,3.94791190049437e+17
385,11085,1.1743626791245772e+16
386,11552,24123031818858.793
387,12139,2.495444311699451e+18
388,13329,4.152002838017657e+18
389,10879,172646135753.92706
390,14327,552030748202826.06
391,18376,8.403792688242902e+17
392,18722,6.083308340181206e+17
393,15690,2.5390108609022394e+17
394,14621,1.6436905998111066e+18
395,16411,5.581813972634839e+17
396,15104,1.1502424211161562e+18
397,17471,5.38068733295136e+17
398,13741,3.737775052489366e+16
399,19245,3037373622921.248
400,14748,3.750978146440425e+16
401,13827,7.614704427258583e+18
402,10795,4.018621411040444e+18
403,17118,2.014114567147317e+16
404,11351,6889926189348681.0
405,19865,36599009828.505005
406,10971,1.0058635868536974e+16
407,19045,1.8642172655650404e+16
408,10367,3.027369691088547e+17
409,13605,4.938955210733637e+16
410,16434,4.421074430491501e+16
411,16971,565696082298.3522
412,16480,2816923919133680.5
413,12685,8228862732418301.0
414,17269,16461971619827.316
415,16941,43498811084339.805
416,17402,660647162587577.4
417,14588,67936725614094.875
418,18494,3.543530816436735e+16
419,14919,2.44277585142375e+17
420,19033,2.513054293832188e+17
421,17661,1584449942846507.0
422,19632,1.5943533426129117e+17
423,12748,4.540640419879993e+18
424,18750,6.149610514211551e+17
425,18254,1.4831082295347625e+18
426,15549,2.151515570938029e+19
427,12412,3.5199098775557268e+16
428,13620,1186311491481931.5
429,17309,8530165851809630.0
430,18568,1.3482981130655948e+16
431,19218,3.358263928399498e+17
432,14534,853548660172698.6
433,15167,2505148331861336.5
434,16290,777361118089184.4
435,10264,6857283718561126.0
436,16683,4.063655742545627e+16
437,14888,3.702815301559071e+17
438,16304,1400505304530.846
439,18849,2.6773944686355804e+18
440,18592,834235346554422.2
441,16930,8.283779587952194e+18
442,19257,5.197931606621129e+16
443,15104,8221299272131.382
444,11856,2.1197114766663987e+19
445,10705,1.64957802016492e+20
446,13602,1.6129167235798502e+16
447,19310,2.052471818208158e+17
448,13178,896682398066229.8
449,17571,1.3876872798466832e+17
450,13750,1093278746.5310943
451,14475,2.902158075693319e+17
452,16410,8.079797762144047e+17
453,14099,636960442351974.2
454,10669,2.0152446750855217e+18
455,19987,1.6063957165774867e+17
456,14121,448184893756118.44
457,15584,125822449.91994368
458,11154,1180093099341557.5
459,14659,43375373357.44549
460,10411,8.360873681081814e+16
461,13549,2.310112748822667e+17
462,16166,8.71113442564181e+18
463,19406,1.551554172173649e+16
464,19765,5.759733788920226e+18
465,19344,238120478780131.03
466,14272,1500044490419579.5
467,17089,2669834412087.6494
468,10088,45889616878436.41
469,19243,5.571956630714977e+16
470,14969,2741144449737886.5
471,13019,4688012490280.826
472,18148,1147166499255566.2
473,14383,9.23045215492647e+19
474,16387,1.6969941349754574e+16
475,17932,2.450961962190566e+18
476,17408,1.3931506838950339e+19
477,10369,8103081360244.786
478,12786,185805297779342.06
479,10953,5930160499815.378
480,19943,4088810605134157.5
481,10886,1985796289624614.5
482,16185,3.3117768706497496e+16
483,11903,7.482793291907998e+18
484,10818,444927056661.3763
485,13178,6762127789239.688
486,17557,1.5708545210219658e+17
487,17157,150702267117362.8
488,11014,169156488034.41174
489,18956,2.2350142663208586e+18
490,13027,396693710530893.7
491,16949,2.6223228470937766e+17
492,18017,6480055217149159.0
493,12537,3.316412671019027e+17
494,12483,9.934628808321701e+16
495,10648,3.404815293084997e+16
496,13368,591002762509500.4
497,18059,3.030319265995282e+17
498,13427,455843571624615.06
499,15468,8.43726400957089e+16
500,10416,631924934237240.1
501,11170,6.211172304949563e+18
502,10526,1.5324743447699266e+16
503,13808,1.2901470333263836e+18
504,17501,1.0501509727639844e+18
505,10391,1.0546746154356206e+17
506,13412,1461092830333.5022
507,19786,1729504575736077.5
508,11776,3.996962898928276e+18
509,10099,4.536552568380927e+17
510,16920,801630348924.2765
511,17863,65148356510.99231
512,15580,1.162838533082142e+18
513,11049,1.3882645713611694e+20
514,11721,2.716864927000855e+16
515,11579,1351642739131.0356
516,16029,2.935025023032397e+18
517,16771,1.6470438777377178e+18
518,17674,238585690620586.4
519,17033,537114389954995.9
520,11818,1.819459989412347e+16
521,10816,136763410694.41205
522,18137,3044144886765441.0
523,18657,317097739382573.7
524,13147,6.9480361657371256e+16
525,14650,8.669877364979425e+17
526,18637,7.617397728086216e+18
527,15840,199293606993603.1
528,10771,1.0308037703863415e+19
529,10263,2.489677898032329e+16
530,11206,1.363855132117712e+18
531,13403,4.68849250122988e+18
532,19704,1.8487711168115536e+17
533,14572,3.520130694538836e+16
534,17872,1.1997338118031498e+18
535,12881,1.2494337409974347e+17
536,11215,9.937243415073858e+18
537,10134,1.6988045096177132e+18
538,18688,3.01992581357297e+18
539,11530,4.1156903300089636e+18
540,18742,1.0213262819271557e+18
541,15539,9.639323977898133e+16
542,10191,1.3533868114438898e+16
543,11969,5.0259149848601325e+17
544,13028,331787897128518.1
545,15914,3.9577186470096026e+17
546,17936,1.7265443250754008e+16
547,16940,5532421454807268.0
548,17613,6312574241344165.0
549,14121,1.7964862374487078e+16
550,19469,1.95640012861315e+17
551,13249,34637710307.71604
552,19755,6.578535437924905e+18
553,16651,259570324063091.53
554,19773,34954307249673.324
555,12979,160175005912125.7
556,19388,165846731585.19547
557,12941,1.293140156712032e+21
558,15160,1141656077732228.2
559,13710,1.7685210325421514e+17
560,13057,1.6679907734993062e+19
561,11143,57426462884806.64
562,16387,1.2062575867213402e+16
563,16200,930355580.9198577
564,13067,4.007245315210938e+17
565,10206,65390398532995.69
566,11655,9.005571442054329e+18
567,17366,1.5012184497625814e+17
568,10661,9.572414408380645e+18
569,13051,542695701328326.6
570,12014,1.1011910504511151e+18
571,19012,2.2744585019586555e+18
572,16470,318987448284117.5
573,15560,4.0206199761105075e+18
574,15073,248731660081499.7
575,11625,7.516054486167688e+17
576,16250,2.270117813155115e+17
577,10497,4396077838794928.0
578,19728,9.406532649579931e+16
579,12348,1.4752625748544846e+16
580,16464,115000278086100.94
581,10808,2989494151296195.5
582,12038,2.2799636101504493e+17
583,13960,6.835186445045429e+16
584,14390,1234698548779870.5
585,18856,5.739148401e+18
586,15961,9.280184363872664e+16
587,14237,15780916290907.588
588,18621,3.1766713308077446e+17
589,17051,795219613915371.9
590,16543,415909269300519.1
591,14354,284966402438.66614
592,10808,2.205334831886566e+19
593,10809,5.991398952546607e+16
594,12896,1.881372521962745e+16
595,14368,1340835559251759.0
596,11035,1.2603026904059163e+19
597,19360,76591009139160.86
598,10868,2.7011906999817584e+17
599,11984,3.4237668936840646e+17
600,11875,8.588809995492627e+17
601,15948,2.1735040563465868e+16
602,14772,7611956545503624.0
603,19741,1.7338562587791864e+16
604,17182,1.1393809217216314e+16
605,16338,5.345683137718056e+17
606,17381,151791067486341.0
607,10892,1.2964571215613559e+19
608,11904,79044322267064.39
609,17589,1.4393867179539382e+16
610,18633,3003825946859300.0
611,15174,6.347722294743253e+16
612,18625,2.6655472660524116e+16
613,15793,7.36995485615447e+18
614,15402,1582251027838366.0
615,13386,1.3903419732067249e+18
616,13310,9.883779082533781e+16
617,14950,9.31125992272718e+19
618,17223,1456883132153908.5
619,13722,5.022654620198765e+18
620,17692,59815005992.08622
621,14949,3.352410849346278e+18
622,17683,3.107861399855761e+18
623,11370,1159084600511485.8
624,11748,9435603185279368.0
625,13918,25324883.103098504
626,14116,2181919095569506.0
627,19780,1.2869087745245452e+19
628,12686,1.1411439545120966e+18
629,13541,587128704703.6694
630,13848,1.025941627197993e+16
631,17046,5.196910044550916e+17
632,10058,7364102295993298.0
633,17482,7.709376414084466e+17
634,15899,125414340837959.05
635,10458,70884821815417.89
636,14747,1.1262828844224233e+19
637,15117,1.069969569004216e+17
638,17267,2.4833657785907474e+19
639,12662,3.940719528246659e+17
640,19371,728767119890603.1
641,17739,8659210304138.374
642,13278,1.8972992122945427e+17
643,14841,140252578727825.58
644,11332,1.430774779844287e+19
645,19647,5533514045207.621
646,19195,1990344757590958.5
647,11155,1061364084844044.9
648,14234,2.80556742150928e+18
649,11493,311309316314120.06
650,11314,2.9735009459525668e+16
651,15792,6.734515307355605e+18
652,15862,3543509088.8583364
653,11971,9.108888350672867e+16
654,10348,2.3659951505609396e+19
655,12371,9057124788202.906
656,13693,5.450106822162396e+16
657,12494,1212676017514.9495
658,16971,1.2483484356582738e+16
659,10995,3694814398123991.5
660,19498,9238699763475532.0
661,13781,4346879675194640.0
662,19477,6555405934265948.0
663,13667,692855513687667.2
664,10712,9.143854978179661e+17
665,10748,1537197799880617.5
666,15847,105374999860623.39
667,19885,6.614769562842246e+16
668,19908,3401180300759.541
669,18132,1456410200965393.5
670,11056,110564951751840.16
671,14855,117134534228.72513
672,16184,6.861076001537398e+16
673,16062,3.193022765959205e+17
674,16583,6883992401806375.0
675,15497,141057678590.85327
676,11448,5.70821346706669e+17
677,16197,1.2387048134220758e+16
678,18036,1.142998100959771e+19
679,16789,3.892911756408789e+17
680,12416,2.523064022046729e+16
681,16439,2.554044270930748e+19
682,11845,1.982303616539497e+16
683,16623,427054771728383.56
684,10932,811386133608072.5
685,11503,3.6673036641362993e+19
686,19259,2779078697394374.0
687,16060,19607966184090.633
688,11424,63960905573808.42
689,10922,1.4275152271002336e+20
690,13191,1.3488697586822098e+16
691,11850,15952946376391.467
692,12273,9.849959157055642e+16
693,11862,236113507430306.38
694,14584,411647735718243.44
695,13922,93469805857582.03
696,18628,2.0824430483139126e+17
697,10736,7051834412446625.0
698,19110,4.36155713980389e+19
699,19653,2.1615276204129773e+17
700,11887,2965626528553488.5
701,16265,1.6977898238967722e+19
702,18059,2.6030982723945846e+17
703,12658,83532324549489.1
704,16983,6.401037193723799e+19
705,12516,3.4027951605552143e+18
706,15635,8274428360607.063
707,15413,2249272710.396941
708,16389,1.835903484583864e+18
709,19539,2627914693402985.5
710,12423,279445967651.87866
711,16574,1.5412484047377424e+17
712,12157,2.802886642705268e+17
713,16660,3.826185725729189e+19
714,18408,4.636531472493281e+18
715,10029,18501877607850.02
716,18195,29326393477.469276
717,18792,7395289973548378.0
718,11990,2.414006882076444e+18
719,17538,5203565899366781.0
720,15226,9.475864668798944e+17
721,19260,1.29907041489856e+19
722,16892,1.6372923220400626e+16
723,11345,3.540122226204888e+19
724,18377,28636377355600.562
725,16371,2.9925524932407628e+16
726,12884,121446304947545.48
727,16002,7.653261850750092e+17
728,17639,128840350721002.53
729,15502,2.432646317782e+16
730,11625,855461499206459.5
731,19169,75728745021552.28
732,11219,108749615251177.42
733,15011,684883513110.3561
734,11120,5.739151317416854e+16
735,16502,1174510710096424.5
736,19509,360259698330145.75
737,13044,865659168710208.0
738,10855,2.5416931487373256e+18
739,19364,4.84970384516163e+17
740,11325,2.8891373181008308e+16
741,16117,5631281214164225.0
742,16632,1.8556389355258704e+19
743,18243,14726789609067.262
744,15140,9392849022456544.0
745,11864,5.2548430138823976e+16
746,12985,1.2318474829492685e+17
747,12079,219743866354776.75
748,10201,4.1090269191704847e+18
749,18894,2.623415031856788e+16
750,16041,5752777853129.481
751,18156,3947629274707.9707
752,11204,1.65303078442709e+17
753,11521,282258915540543.75
754,16533,8.591497852251025e+18
755,19401,8.42376855391621e+17
756,19453,32739730639617.88
757,15461,9501479434030714.0
758,11507,8.148825611285484e+18
759,16820,437805414454140.1
760,14446,4.053959471714715e+16
761,19427,6.069453700162327e+16
762,17578,1.7786927985706947e+17
763,17007,4.9418814768558726e+17
764,16158,6335988604531139.0
765,12997,2665052713799130.5
766,19617,1125249318517467.2
767,11188,5525278580009964.0
768,15016,4389229638983896.5
769,10328,2.5778091383417184e+19
770,10995,161892598120517.4
771,14169,1578119992655717.8
772,17335,3.620194239900509e+17
773,14183,10747920234566.088
774,12592,177225323145004.9
775,19158,9.58571250766828e+16
776,13527,1.934620465345071e+17
777,14726,1.7616214650545554e+16
778,14634,1848863163065.1533
779,18034,4646894253471.148
780,18713,2947812792288831.0
781,18231,1.7874695112939126e+16
782,18725,6.320375019783909e+17
783,10674,263416795.17370176
784,10936,3936478658466.462
785,18273,3.4369321755655616e+16
786,18515,2961803771507547.5
787,17867,7.350883977080615e+19
788,12849,1.49223254575759e+16
789,16195,153871528627.6935
790,15225,55025439223.18264
791,12944,5.320203744544098e+17
792,10845,544728508953123.6
793,10044,430908015349054.5
794,17007,49029827544898.48
795,13548,4.7809290984664096e+17
796,17948,3395882927787909.5
797,17728,1.72856844874576e+18
798,13558,9.405309119941285e+17
799,16556,84663910741503.81
800,11521,6.051378875409788e+17
801,17494,4.977662184288292e+18
802,17614,159271871222853.6
803,12301,2690295318214659.0
804,16067,7.604712159292408e+17
805,14697,14099501464915.395
806,18202,3.687021813746088e+16
807,13848,3.1816808460379492e+16
808,12209,6.818120077025722e+19
809,12600,139944234199702.31
810,13021,739385036560.2184
811,13558,1.517898050282976e+20
812,12384,3.9377760140670504e+16
813,16824,607628740123087.8
814,17053,4.943252520518753e+17
815,19780,2.2257531045933578e+18
816,11216,1741850239928657.5
817,11967,73933982132054.83
818,15191,1.1442265046307012e+16
819,14426,8.193671183689989e+17
820,18800,3945595040459247.5
821,12430,9.239366627781937e+18
822,18688,1.944046555376777e+19
823,13912,7.314620286453531e+17
824,19680,3.300435970995017e+17
825,18198,158722627907162.38
826,11123,6.377076332984966e+16
827,10108,1.6794267088371166e+16
828,19431,2.1384569532659904e+16
829,17144,9.303759083741658e+16
830,11139,727951594029300.0
831,12934,1.0887214060605048e+16
832,17128,1.4725613931552369e+18
833,12556,768812670219182.1
834,13478,2.4725068085397772e+16
835,14068,1.4016663085820972e+16
836,19726,9.266756347049116e+18
837,16380,1.5856579104233551e+18
838,19196,3.605549358130299e+17
839,10098,1.0703408853444116e+16
840,12697,5.314891868841105e+16
841,15505,35566732.58644788
842,16282,5.7888899673242744e+16
843,15980,13842992887966.229
844,19838,1.4344560796193188e+18
845,17187,8.916053986219439e+18
846,17986,1.2949155434647742e+16
847,13324,231635454065895.38
848,12198,1344883973205022.0
849,17214,404100282429238.0
850,14632,17476761411222.521
851,16454,589255445564167.1
852,18037,3.450393779074504e+17
853,17461,5161851131554432.0
854,12604,1.8283919010088016e+17
855,19117,5.0466595874848525e+17
856,18305,4.114454458244867e+18
857,10150,4.595761680573991e+17
858,11125,211616098640503.84
859,19612,2.4060516355136343e+18
860,12840,2.1575524794322734e+18
861,16986,288891438635467.56
862,18464,8477882739951391.0
863,13481,8.380955254399131e+17
864,19568,1.5380056894261232e+17
865,12827,4.6813240155087514e+17
866,19268,1886487539250770.0
867,12056,4602877280135.721
868,12493,2069802754575069.2
869,11289,1.7311923927001032e+18
870,15499,2.2993168083362762e+17
871,16390,89012130403078.98
872,13792,3675100744201616.0
873,14488,2148567256392152.0
874,15776,7062053645378426.0
875,19521,15966039874471.795
876,15629,8.133949418337488e+16
877,11688,13577879774996.354
878,10961,2.237782017242073e+18
879,10592,4.192635354652858e+18
880,19399,5.2696411431327936e+17
881,18339,6.853705950759367e+16
882,12836,1.6290383681184428e+18
883,11207,3.0314732913354998e+19
884,18450,20923379789133.766
885,14315,6.438154281816589e+17
886,12419,1.0688323642578736e+16
887,10830,8399026754609030.0
888,17495,7458751782467088.0
889,13547,1.12157153548305e+17
890,16339,86506597998330.03
891,19831,1.9151834656087383e+18
892,16680,3674646159354.7793
893,10570,4.8201063745643864e+16
894,10298,4161611729.440797
895,18018,32726075085437.566
896,17517,2.4717972636245636e+16
897,12215,374122509264024.7
898,11783,2112078146110057.2
899,13548,24195395705.763596
900,12761,5954658976918827.0
901,14360,3329336071551.815
902,11360,5.031829630258568e+16
903,12926,6183587315563276.0
904,12065,2.16444291380493e+16
905,18076,1133623300668413.2
906,10461,6.619678207139251e+18
907,12796,1.2646918340652302e+19
908,17431,118757094361.29773
909,11058,4.0024166847544525e+19
910,14312,3.029358664828863e+16
911,10331,18647133173121.816
912,19555,49146054454573.805
913,13681,2741644171453077.5
914,13163,137568086897279.17
915,16745,2709135881.912374
916,11743,2414859432449092.0
917,13478,251365984806.4335
918,11255,1.3161953375799268e+18
919,18205,331452969520254.9
920,11875,6963519557996765.0
921,18544,48182229484932.22
922,12126,1.0372893263607158e+16
923,13596,24079221882380.426
924,12632,3.9014955715111834e+18
925,17958,1907771121476.541
926,14207,5.977589702871981e+16
927,18277,2.3559868697857623e+18
928,18477,19860313176686.344
